Clinic:	Radiotherapie UMC Utrecht
Address:	Heidelberglaan 100, Utrecht
Telephone:	030-2507209
Email:	radiotherapy@azu.nl

Beam Description:

Radiation device	U04
Energy	8 MeV Electron
Wedge:	 0 °
Gantry	0 °(0°up, CW)
Collimator	90 °
SSD, SAD [cm]:	100	100
Applicator:	tubus 20x20
Field size [cm x cm]:	20 x 20
Field position inline (min, max) [cm]:	-10	10
Field position crossline (min, max) [cm]:	-10	10
Medium:	Water

CurveType: 	Depth Dose

Curve Description:

Measurement Time:	2005-09-08 15:04:40
Modification Time:	2005-09-08 15:04:40
Operator:	
Measurement comment:	
Setup comment:	
Renormalise factor:	-
Curve offset [cm]:	-

Detector
Quantity:	Relative Dose
Detector Type:	diode	Single Diode	Offset to P eff [cm]: 0,05

Electrometer
Electrometer type:	CU500E
Measurement mode:	Continuous
Reference division:	-
Reference (avg, min, max):	936	881	996
Measurements per point:	-
Sampling time [ms]:	0
HV type:	-
Normalisation value, field and reference:	1051	996
Dark current, field and reference:	-54	17
High voltage, field and reference [V]:	0	0
Gain, field and reference:	30	28
Range, field and reference:	HIGH	HIGH

Servo
Servo type:	Blue 48 48 41
Scan Speed [mm/s]:	5,1
Water surface correction [cm]:	8,7
Water offset correction [cm]:	0
Origin [X, Y, Z] [cm]:	-0,99	-1,69	2,33
Servo axis [I, C, D]:	-Y	X	-Z
Isocentre [I, C, D] [cm]:	0	0	0
Normalisation [I, C, D] [cm]:	0	0	2

Position A [I, C, D] [cm]:	-1,69	0,99	2,39
Position B [I, C, D] [cm]:	-1,69	0,99	2,39
Position C [I, C, D] [cm]:	-1,69	0,99	2,39
Position D [I, C, D] [cm]:	-1,69	0,99	2,39
Number Of Points:	368
Start Point [I,C,D] [cm]:	0	0	14
End Point [I,C,D] [cm]:	0	0	-1
Points [cm]:	Inline	Crossline	Depth	Relative Dose
	0	0	-0,98	87,1
	0	0	-0,95	87,4
	0	0	-0,92	87,5
	0	0	-0,87	87,1
	0	0	-0,84	87
	0	0	-0,81	86,6
	0	0	-0,77	86,7
	0	0	-0,74	86,4
	0	0	-0,69	86,4
	0	0	-0,66	86,9
	0	0	-0,63	86,6
	0	0	-0,59	86,2
	0	0	-0,56	86,7
	0	0	-0,51	86,4
	0	0	-0,46	86,5
	0	0	-0,43	86,2
	0	0	-0,4	86,2
	0	0	-0,36	85,7
	0	0	-0,32	85,8
	0	0	-0,28	86,1
	0	0	-0,23	85,3
	0	0	-0,18	85,6
	0	0	-0,15	86
	0	0	-0,11	85,8
	0	0	-0,05	85,2
	0	0	0	84,5
	0	0	0,05	84,5
	0	0	0,1	85,6
	0	0	0,15	85,6
	0	0	0,21	87,8
	0	0	0,26	88,7
	0	0	0,31	88,8
	0	0	0,35	89,7
	0	0	0,41	89,6
	0	0	0,44	90,8
	0	0	0,48	91,3
	0	0	0,51	91,5
	0	0	0,54	92,1
	0	0	0,58	93
	0	0	0,63	93,3
	0	0	0,66	93,3
	0	0	0,7	93,1
	0	0	0,73	94
	0	0	0,76	94,2
	0	0	0,79	94,9
	0	0	0,84	95,5
	0	0	0,87	95,9
	0	0	0,9	96,6
	0	0	0,94	97,2
	0	0	0,97	96,6
	0	0	1,02	97,9
	0	0	1,07	98,5
	0	0	1,12	99,6
	0	0	1,18	100,1
	0	0	1,23	100,2
	0	0	1,26	100,8
	0	0	1,31	101,8
	0	0	1,36	102,2
	0	0	1,39	103
	0	0	1,42	102,8
	0	0	1,46	103,9
	0	0	1,49	103,4
	0	0	1,52	104,5
